"file","call","count","call_package","target_file","target_proposed_package"
"R/pttf_geometry.R","c",24,"external_or_base",NA,NA
"R/pttf_geometry.R","function",24,"syntax",NA,NA
"R/pttf_geometry.R","!",22,"syntax",NA,NA
"R/pttf_geometry.R","for",22,"syntax",NA,NA
"R/pttf_geometry.R",">",20,"syntax",NA,NA
"R/pttf_geometry.R","||",16,"syntax",NA,NA
"R/pttf_geometry.R","data.frame",15,"external_or_base",NA,NA
"R/pttf_geometry.R","seq_len",15,"external_or_base",NA,NA
"R/pttf_geometry.R","-",14,"syntax",NA,NA
"R/pttf_geometry.R","+",12,"syntax",NA,NA
"R/pttf_geometry.R","integer",12,"external_or_base",NA,NA
"R/pttf_geometry.R","is.null",12,"external_or_base",NA,NA
"R/pttf_geometry.R","<",11,"syntax",NA,NA
"R/pttf_geometry.R","max",11,"external_or_base",NA,NA
"R/pttf_geometry.R","return",11,"syntax",NA,NA
"R/pttf_geometry.R","%*%",10,"external_or_base",NA,NA
"R/pttf_geometry.R","is.finite",10,"external_or_base",NA,NA
"R/pttf_geometry.R","next",10,"syntax",NA,NA
"R/pttf_geometry.R","t",10,"external_or_base",NA,NA
"R/pttf_geometry.R","/",9,"syntax",NA,NA
"R/pttf_geometry.R","break",9,"syntax",NA,NA
"R/pttf_geometry.R","sort",9,"external_or_base",NA,NA
"R/pttf_geometry.R","nrow",8,"external_or_base",NA,NA
"R/pttf_geometry.R","sum",8,"external_or_base",NA,NA
"R/pttf_geometry.R","norm",7,"external_or_base",NA,NA
"R/pttf_geometry.R","rep.int",7,"external_or_base",NA,NA
"R/pttf_geometry.R","&&",6,"syntax",NA,NA
"R/pttf_geometry.R","do.call",6,"external_or_base",NA,NA
"R/pttf_geometry.R","identical",6,"external_or_base",NA,NA
"R/pttf_geometry.R","paste",6,"external_or_base",NA,NA
"R/pttf_geometry.R","svd",6,"external_or_base",NA,NA
"R/pttf_geometry.R","vector",6,"external_or_base",NA,NA
"R/pttf_geometry.R","*",5,"syntax",NA,NA
"R/pttf_geometry.R","diag",5,"external_or_base",NA,NA
"R/pttf_geometry.R","match.arg",5,"external_or_base",NA,NA
"R/pttf_geometry.R","sqrt",5,"external_or_base",NA,NA
"R/pttf_geometry.R","stop",5,"external_or_base",NA,NA
"R/pttf_geometry.R","while",5,"syntax",NA,NA
"R/pttf_geometry.R",".validate.positive.integer.scalar",4,"gflow_internal","R/metric_graph_lowpass.R","geosmooth"
"R/pttf_geometry.R","^",4,"syntax",NA,NA
"R/pttf_geometry.R","is.na",4,"external_or_base",NA,NA
"R/pttf_geometry.R","numeric",4,"external_or_base",NA,NA
"R/pttf_geometry.R","seq_along",4,"external_or_base",NA,NA
"R/pttf_geometry.R","which",4,"external_or_base",NA,NA
"R/pttf_geometry.R",".pttf.geometry.valid.frame",3,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R","<=",3,"syntax",NA,NA
"R/pttf_geometry.R","==",3,"syntax",NA,NA
"R/pttf_geometry.R",">=",3,"syntax",NA,NA
"R/pttf_geometry.R","all",3,"external_or_base",NA,NA
"R/pttf_geometry.R","isTRUE",3,"external_or_base",NA,NA
"R/pttf_geometry.R","matrix",3,"external_or_base",NA,NA
"R/pttf_geometry.R","min",3,"external_or_base",NA,NA
"R/pttf_geometry.R","ncol",3,"external_or_base",NA,NA
"R/pttf_geometry.R","rep",3,"external_or_base",NA,NA
"R/pttf_geometry.R","sweep",3,"external_or_base",NA,NA
"R/pttf_geometry.R","!=",2,"syntax",NA,NA
"R/pttf_geometry.R",".pttf.geometry.cycle.product.residual",2,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.edge.table",2,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.orthogonal.factor",2,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".validate.metric.graph.lowpass.graph",2,"gflow_internal","R/metric_graph_lowpass.R","geosmooth"
"R/pttf_geometry.R","any",2,"external_or_base",NA,NA
"R/pttf_geometry.R","as.integer",2,"external_or_base",NA,NA
"R/pttf_geometry.R","character",2,"external_or_base",NA,NA
"R/pttf_geometry.R","crossprod",2,"external_or_base",NA,NA
"R/pttf_geometry.R","intersect",2,"external_or_base",NA,NA
"R/pttf_geometry.R","pmax",2,"external_or_base",NA,NA
"R/pttf_geometry.R","scale",2,"external_or_base",NA,NA
"R/pttf_geometry.R","table",2,"external_or_base",NA,NA
"R/pttf_geometry.R","unique",2,"external_or_base",NA,NA
"R/pttf_geometry.R",".pttf.geometry.all.source.distances",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.cycle.diagnostics",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.density",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.frames",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.fundamental.cycles",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.get.O",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.hop.distances",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.matrix.condition",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.non.tree.summary",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.non.tree.sync.residuals",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.orientation.sync",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.prepare.graph",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.procrustes.edge",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.single.source.distances",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.supports",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.transports",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".pttf.geometry.tree.path",1,"gflow_internal","R/pttf_geometry.R","geosmooth"
"R/pttf_geometry.R",".validate.numeric.data.matrix",1,"gflow_internal","R/radius_graphs.R","gflow"
"R/pttf_geometry.R","(",1,"syntax",NA,NA
"R/pttf_geometry.R","&",1,"syntax",NA,NA
"R/pttf_geometry.R","%in%",1,"syntax",NA,NA
"R/pttf_geometry.R","as.data.frame",1,"external_or_base",NA,NA
"R/pttf_geometry.R","as.numeric",1,"external_or_base",NA,NA
"R/pttf_geometry.R","as.vector",1,"external_or_base",NA,NA
"R/pttf_geometry.R","class",1,"external_or_base",NA,NA
"R/pttf_geometry.R","colnames",1,"external_or_base",NA,NA
"R/pttf_geometry.R","create.rknn.graph",1,"gflow_internal","R/radius_graphs.R","gflow"
"R/pttf_geometry.R","det",1,"external_or_base",NA,NA
"R/pttf_geometry.R","is.infinite",1,"external_or_base",NA,NA
"R/pttf_geometry.R","is.matrix",1,"external_or_base",NA,NA
"R/pttf_geometry.R","is.numeric",1,"external_or_base",NA,NA
"R/pttf_geometry.R","lengths",1,"external_or_base",NA,NA
"R/pttf_geometry.R","order",1,"external_or_base",NA,NA
"R/pttf_geometry.R","paste0",1,"external_or_base",NA,NA
"R/pttf_geometry.R","rownames",1,"external_or_base",NA,NA
"R/pttf_geometry.R","seq.int",1,"external_or_base",NA,NA
"R/pttf_geometry.R","setdiff",1,"external_or_base",NA,NA
"R/pttf_geometry.R","stats::median",1,"stats",NA,NA
"R/pttf_geometry.R","tryCatch",1,"external_or_base",NA,NA
"R/pttf_geometry.R","unlist",1,"external_or_base",NA,NA
"R/pttf_geometry.R","vapply",1,"external_or_base",NA,NA
"R/pttf_geometry.R","which.min",1,"external_or_base",NA,NA
"R/pttf_operator.R","<-",229,"syntax",NA,NA
"R/pttf_operator.R","$",139,"syntax",NA,NA
"R/pttf_operator.R","{",94,"syntax",NA,NA
"R/pttf_operator.R","[",58,"syntax",NA,NA
"R/pttf_operator.R","if",57,"syntax",NA,NA
"R/pttf_operator.R","function",38,"syntax",NA,NA
"R/pttf_operator.R","*",28,"syntax",NA,NA
"R/pttf_operator.R","nrow",27,"external_or_base",NA,NA
"R/pttf_operator.R","!",26,"syntax",NA,NA
"R/pttf_operator.R","(",24,"syntax",NA,NA
"R/pttf_operator.R","seq_len",24,"external_or_base",NA,NA
"R/pttf_operator.R","+",22,"syntax",NA,NA
"R/pttf_operator.R","[[",21,"syntax",NA,NA
"R/pttf_operator.R","list",21,"external_or_base",NA,NA
"R/pttf_operator.R","-",19,"syntax",NA,NA
"R/pttf_operator.R","for",19,"syntax",NA,NA
"R/pttf_operator.R","return",19,"syntax",NA,NA
"R/pttf_operator.R","c",16,"external_or_base",NA,NA
"R/pttf_operator.R","length",16,"external_or_base",NA,NA
"R/pttf_operator.R","stop",15,"external_or_base",NA,NA
"R/pttf_operator.R","==",14,"syntax",NA,NA
"R/pttf_operator.R","identical",11,"external_or_base",NA,NA
"R/pttf_operator.R","matrix",11,"external_or_base",NA,NA
"R/pttf_operator.R","%*%",10,"external_or_base",NA,NA
"R/pttf_operator.R","||",10,"syntax",NA,NA
"R/pttf_operator.R",":",8,"syntax",NA,NA
"R/pttf_operator.R",">",8,"syntax",NA,NA
"R/pttf_operator.R","as.integer",8,"external_or_base",NA,NA
"R/pttf_operator.R","isTRUE",8,"external_or_base",NA,NA
"R/pttf_operator.R","match.arg",8,"external_or_base",NA,NA
"R/pttf_operator.R","sqrt",8,"external_or_base",NA,NA
"R/pttf_operator.R","&&",7,"syntax",NA,NA
"R/pttf_operator.R","^",7,"syntax",NA,NA
"R/pttf_operator.R","sum",7,"external_or_base",NA,NA
"R/pttf_operator.R","as.numeric",6,"external_or_base",NA,NA
"R/pttf_operator.R","dim",6,"external_or_base",NA,NA
"R/pttf_operator.R","do.call",6,"external_or_base",NA,NA
"R/pttf_operator.R","!=",5,"syntax",NA,NA
"R/pttf_operator.R","/",5,"syntax",NA,NA
"R/pttf_operator.R","data.frame",5,"external_or_base",NA,NA
"R/pttf_operator.R","Matrix::rowSums",5,"Matrix",NA,NA
"R/pttf_operator.R","numeric",5,"external_or_base",NA,NA
"R/pttf_operator.R","rep",5,"external_or_base",NA,NA
"R/pttf_operator.R",".pttf.symmetric.tensor.basis",4,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R","%in%",4,"syntax",NA,NA
"R/pttf_operator.R","cat",4,"external_or_base",NA,NA
"R/pttf_operator.R","class",4,"external_or_base",NA,NA
"R/pttf_operator.R","is.null",4,"external_or_base",NA,NA
"R/pttf_operator.R","lapply",4,"external_or_base",NA,NA
"R/pttf_operator.R","Matrix::Matrix",4,"Matrix",NA,NA
"R/pttf_operator.R","max",4,"external_or_base",NA,NA
"R/pttf_operator.R","names",4,"external_or_base",NA,NA
"R/pttf_operator.R","ncol",4,"external_or_base",NA,NA
"R/pttf_operator.R","seq_along",4,"external_or_base",NA,NA
"R/pttf_operator.R","vector",4,"external_or_base",NA,NA
"R/pttf_operator.R",".pttf.operator.require.positive",3,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R","@",3,"syntax",NA,NA
"R/pttf_operator.R","any",3,"external_or_base",NA,NA
"R/pttf_operator.R","is.numeric",3,"external_or_base",NA,NA
"R/pttf_operator.R","Matrix::Diagonal",3,"Matrix",NA,NA
"R/pttf_operator.R","paste",3,"external_or_base",NA,NA
"R/pttf_operator.R","paste0",3,"external_or_base",NA,NA
"R/pttf_operator.R","t",3,"external_or_base",NA,NA
"R/pttf_operator.R","unique",3,"external_or_base",NA,NA
"R/pttf_operator.R","which",3,"external_or_base",NA,NA
"R/pttf_operator.R",".pttf.operator.empty.vertex",2,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.neighbors",2,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.triplet",2,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.vertex.row",2,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.permutations",2,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.tensor.coord.from.full",2,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.tensor.full.from.coord",2,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R","&",2,"syntax",NA,NA
"R/pttf_operator.R","<",2,"syntax",NA,NA
"R/pttf_operator.R","<=",2,"syntax",NA,NA
"R/pttf_operator.R","apply",2,"external_or_base",NA,NA
"R/pttf_operator.R","array",2,"external_or_base",NA,NA
"R/pttf_operator.R","as.list",2,"external_or_base",NA,NA
"R/pttf_operator.R","as.vector",2,"external_or_base",NA,NA
"R/pttf_operator.R","diag",2,"external_or_base",NA,NA
"R/pttf_operator.R","factorial",2,"external_or_base",NA,NA
"R/pttf_operator.R","inherits",2,"external_or_base",NA,NA
"R/pttf_operator.R","integer",2,"external_or_base",NA,NA
"R/pttf_operator.R","invisible",2,"external_or_base",NA,NA
"R/pttf_operator.R","is.finite",2,"external_or_base",NA,NA
"R/pttf_operator.R","Matrix::crossprod",2,"Matrix",NA,NA
"R/pttf_operator.R","methods::as",2,"methods",NA,NA
"R/pttf_operator.R","row.names",2,"external_or_base",NA,NA
"R/pttf_operator.R","summary",2,"external_or_base",NA,NA
"R/pttf_operator.R","svd",2,"external_or_base",NA,NA
"R/pttf_operator.R","vapply",2,"external_or_base",NA,NA
"R/pttf_operator.R",".pttf.multi.indices",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.assemble.level",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.assemble.vertex",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.compact.final",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.diagnostics",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.geometry.summary",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.initial.state",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.intermediate",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.local.design",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.match.order",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.oriented.edges",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.pinv",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.row.mass",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.row.table",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.operator.vertex.table",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.symmetric.tensor.direction.design",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.symmetric.tensor.transport",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.tensor.contract.last",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R",".pttf.tensor.transport.full",1,"gflow_internal","R/pttf_operator.R","geosmooth"
"R/pttf_operator.R","%/%",1,"syntax",NA,NA
"R/pttf_operator.R","%%",1,"syntax",NA,NA
"R/pttf_operator.R","%||%",1,"external_or_base",NA,NA
"R/pttf_operator.R",">=",1,"syntax",NA,NA
"R/pttf_operator.R","anyNA",1,"external_or_base",NA,NA
"R/pttf_operator.R","as.data.frame",1,"external_or_base",NA,NA
"R/pttf_operator.R","as.matrix",1,"external_or_base",NA,NA
"R/pttf_operator.R","cbind",1,"external_or_base",NA,NA
"R/pttf_operator.R","choose",1,"external_or_base",NA,NA
"R/pttf_operator.R","ifelse",1,"external_or_base",NA,NA
"R/pttf_operator.R","is.character",1,"external_or_base",NA,NA
"R/pttf_operator.R","is.integer",1,"external_or_base",NA,NA
"R/pttf_operator.R","is.logical",1,"external_or_base",NA,NA
"R/pttf_operator.R","order",1,"external_or_base",NA,NA
"R/pttf_operator.R","pmax",1,"external_or_base",NA,NA
"R/pttf_operator.R","prod",1,"external_or_base",NA,NA
"R/pttf_operator.R","requireNamespace",1,"external_or_base",NA,NA
"R/pttf_operator.R","sprintf",1,"external_or_base",NA,NA
"R/pttf_operator.R","storage.mode",1,"external_or_base",NA,NA
"R/pttf_operator.R","switch",1,"external_or_base",NA,NA
"R/pttf_operator.R","table",1,"external_or_base",NA,NA
"R/pttf_operator.R","tabulate",1,"external_or_base",NA,NA
"R/pttf_operator.R","unlist",1,"external_or_base",NA,NA
"R/pttf_operator.R","utils::combn",1,"utils",NA,NA
"R/refit_rdgraph_regression.R","<-",216,"syntax",NA,NA
"R/refit_rdgraph_regression.R","$",158,"syntax",NA,NA
"R/refit_rdgraph_regression.R","{",117,"syntax",NA,NA
"R/refit_rdgraph_regression.R","if",110,"syntax",NA,NA
"R/refit_rdgraph_regression.R","[",60,"syntax",NA,NA
"R/refit_rdgraph_regression.R","sprintf",56,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","cat",42,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","!",40,"syntax",NA,NA
"R/refit_rdgraph_regression.R","is.null",27,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","function",22,"syntax",NA,NA
"R/refit_rdgraph_regression.R","stop",22,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","length",21,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","-",20,"syntax",NA,NA
"R/refit_rdgraph_regression.R","&&",19,"syntax",NA,NA
"R/refit_rdgraph_regression.R","==",18,"syntax",NA,NA
"R/refit_rdgraph_regression.R",">",16,"syntax",NA,NA
"R/refit_rdgraph_regression.R","message",16,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","*",15,"syntax",NA,NA
"R/refit_rdgraph_regression.R","^",15,"syntax",NA,NA
"R/refit_rdgraph_regression.R","||",15,"syntax",NA,NA
"R/refit_rdgraph_regression.R","seq_len",14,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","is.finite",13,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","mean",12,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","/",11,"syntax",NA,NA
"R/refit_rdgraph_regression.R","list",11,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","matrix",11,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","(",10,"syntax",NA,NA
"R/refit_rdgraph_regression.R","any",9,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","as.vector",9,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","colnames",9,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","isTRUE",9,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","+",8,"syntax",NA,NA
"R/refit_rdgraph_regression.R","<",8,"syntax",NA,NA
"R/refit_rdgraph_regression.R","return",8,"syntax",NA,NA
"R/refit_rdgraph_regression.R",".as_dense_matrix",7,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","min",7,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","!=",6,"syntax",NA,NA
"R/refit_rdgraph_regression.R","as.integer",6,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","for",6,"syntax",NA,NA
"R/refit_rdgraph_regression.R","max",6,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","nrow",6,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","sqrt",6,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","%*%",5,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","c",5,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","inherits",5,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","names",5,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","print.quantile.summary",5,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","[[",4,"syntax",NA,NA
"R/refit_rdgraph_regression.R","@",4,"syntax",NA,NA
"R/refit_rdgraph_regression.R","as.double",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","class",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","colSums",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","crossprod",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","diag",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","exp",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","is.numeric",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","logical",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","numeric",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","paste",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","sum",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","vapply",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","warning",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","which",4,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","abs",3,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","apply",3,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","pmax",3,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","tryCatch",3,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","chol",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","close",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","colMeans",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","invisible",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","is.matrix",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","is.na",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","ncol",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","parallel::detectCores",2,"parallel",NA,NA
"R/refit_rdgraph_regression.R","requireNamespace",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","seq_along",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","suppressWarnings",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","Sys.time",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","utils::setTxtProgressBar",2,"utils",NA,NA
"R/refit_rdgraph_regression.R","utils::txtProgressBar",2,"utils",NA,NA
"R/refit_rdgraph_regression.R","which.min",2,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R",".Call",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R",".make_block_index",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","%dopar%",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","<=",1,"syntax",NA,NA
"R/refit_rdgraph_regression.R","|",1,"syntax",NA,NA
"R/refit_rdgraph_regression.R","anyDuplicated",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","anyNA",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","as.matrix",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","as.numeric",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","backsolve",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","ceiling",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","character",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","compute.filter.weights.matrix",1,"gflow_internal","R/refit_rdgraph_regression.R","geosmooth"
"R/refit_rdgraph_regression.R","conditionMessage",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","data.frame",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","difftime",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","doParallel::registerDoParallel",1,"doParallel",NA,NA
"R/refit_rdgraph_regression.R","floor",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","foreach::foreach",1,"foreach",NA,NA
"R/refit_rdgraph_regression.R","forwardsolve",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","generate.eta.grid",1,"gflow_internal","R/compat_helpers.R","shared"
"R/refit_rdgraph_regression.R","integer",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","is.integer",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","on.exit",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","parallel::makeCluster",1,"parallel",NA,NA
"R/refit_rdgraph_regression.R","parallel::stopCluster",1,"parallel",NA,NA
"R/refit_rdgraph_regression.R","quantile",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","range",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","refit.rdgraph.regression",1,"gflow_internal","R/refit_rdgraph_regression.R","geosmooth"
"R/refit_rdgraph_regression.R","sapply",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","select.eta.gcv.single",1,"gflow_internal","R/refit_rdgraph_regression.R","geosmooth"
"R/refit_rdgraph_regression.R","select.eta.gcv.single.fast",1,"gflow_internal","R/refit_rdgraph_regression.R","geosmooth"
"R/refit_rdgraph_regression.R","solve",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","sort",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","split",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","switch",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","t",1,"external_or_base",NA,NA
"R/refit_rdgraph_regression.R","vector",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","<-",178,"syntax",NA,NA
"R/riem_dcx_regression.R","{",170,"syntax",NA,NA
"R/riem_dcx_regression.R","if",166,"syntax",NA,NA
"R/riem_dcx_regression.R","$",147,"syntax",NA,NA
"R/riem_dcx_regression.R","stop",111,"external_or_base",NA,NA
"R/riem_dcx_regression.R","!",81,"syntax",NA,NA
"R/riem_dcx_regression.R","||",81,"syntax",NA,NA
"R/riem_dcx_regression.R","sprintf",73,"external_or_base",NA,NA
"R/riem_dcx_regression.R","length",66,"external_or_base",NA,NA
"R/riem_dcx_regression.R","cat",52,"external_or_base",NA,NA
"R/riem_dcx_regression.R","!=",42,"syntax",NA,NA
"R/riem_dcx_regression.R","[",38,"syntax",NA,NA
"R/riem_dcx_regression.R",">",34,"syntax",NA,NA
"R/riem_dcx_regression.R","is.numeric",31,"external_or_base",NA,NA
"R/riem_dcx_regression.R","<",25,"syntax",NA,NA
"R/riem_dcx_regression.R","as.integer",24,"external_or_base",NA,NA
"R/riem_dcx_regression.R","is.null",23,"external_or_base",NA,NA
"R/riem_dcx_regression.R","as.double",21,"external_or_base",NA,NA
"R/riem_dcx_regression.R","[[",19,"syntax",NA,NA
"R/riem_dcx_regression.R","c",19,"external_or_base",NA,NA
"R/riem_dcx_regression.R","is.na",19,"external_or_base",NA,NA
"R/riem_dcx_regression.R","is.finite",18,"external_or_base",NA,NA
"R/riem_dcx_regression.R","-",16,"syntax",NA,NA
"R/riem_dcx_regression.R","&&",15,"syntax",NA,NA
"R/riem_dcx_regression.R","numeric",15,"external_or_base",NA,NA
